genre,subgenre,prompt,tags,mv,pair_group
electronic,electro,"electro electronic, ominous atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, synthwave, retro",chirp-v5,electronic
electronic,minimal techno,"minimal techno electronic, ominous atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,techno,"techno electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, synth, bass",chirp-v5,electronic
electronic,house,"house electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, techno, dance",chirp-v5,electronic
electronic,ambient,"ambient electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,drum and bass,"drum and bass electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, synthwave, retro",chirp-v5,electronic
electronic,dubstep,"dubstep electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,trance,"trance electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, synth, bass",chirp-v5,electronic
electronic,IDM,"IDM electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, techno, dance",chirp-v5,electronic
electronic,synthwave,"synthwave electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,electro,"electro electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, synthwave, retro",chirp-v5,electronic
electronic,minimal techno,"minimal techno electronic, transcendent atmosphere, featuring atmospheric pads and sequenced melodic arpeggios","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,techno,"techno electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,house,"house electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,ambient,"ambient electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,drum and bass,"drum and bass electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,dubstep,"dubstep electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,trance,"trance electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,IDM,"IDM electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,synthwave,"synthwave electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,electro,"electro electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,minimal techno,"minimal techno electronic, hypnotic atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,techno,"techno electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,house,"house electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,ambient,"ambient electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,drum and bass,"drum and bass electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,dubstep,"dubstep electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,trance,"trance electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,IDM,"IDM electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,synthwave,"synthwave electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,electro,"electro electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,minimal techno,"minimal techno electronic, euphoric atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,techno,"techno electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,house,"house electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,ambient,"ambient electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,drum and bass,"drum and bass electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,dubstep,"dubstep electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,trance,"trance electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,IDM,"IDM electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,synthwave,"synthwave electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,electro,"electro electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,minimal techno,"minimal techno electronic, dark atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,techno,"techno electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,house,"house electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,ambient,"ambient electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,drum and bass,"drum and bass electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,dubstep,"dubstep electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,trance,"trance electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,IDM,"IDM electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,synthwave,"synthwave electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,electro,"electro electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,minimal techno,"minimal techno electronic, pulsating atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,techno,"techno electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,house,"house electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,ambient,"ambient electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,drum and bass,"drum and bass electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
electronic,dubstep,"dubstep electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, drum and bass, breakbeat",chirp-v5,electronic
electronic,trance,"trance electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synth, bass",chirp-v5,electronic
electronic,IDM,"IDM electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, techno, dance",chirp-v5,electronic
electronic,synthwave,"synthwave electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, ambient, atmospheric",chirp-v5,electronic
electronic,electro,"electro electronic, meditative atmosphere, featuring heavy sub-bass wobble with stuttering high-hat patterns","electronic, synthwave, retro",chirp-v5,electronic
